KOI,Pplan_pub,Pplan_fit,epoch,tau_linear_ephemeris,tau_fit,OC_min,OCmin_err
KOI-191.01,15.358779,15.358767146928605,-1.0,55656.52960310478,55656.52977903851,0.2533445740118623,0.740232399788091
KOI-191.01,15.358779,15.358767146928605,0.0,55671.888370251705,55671.888048342604,-0.46354910591617227,0.6257186089542603
KOI-191.01,15.358779,15.358767146928605,1.0,55687.247137398634,55687.24607011248,-1.5368920611217618,0.6604760370064684
KOI-191.01,15.358779,15.358767146928605,2.0,55702.60590454556,55702.60649760588,0.8540068531874567,0.6014087606357444
KOI-191.01,15.358779,15.358767146928605,3.0,55717.96467169249,55717.96537893584,1.0184304253198206,0.6324730596249338
KOI-191.01,15.358779,15.358767146928605,4.0,55733.32343883942,55733.32443218722,1.4304208313114941,0.6954485242515132
KOI-191.01,15.358779,15.358767146928605,12.0,55856.19357601485,55856.19204359241,-2.2066883090883493,0.8308244874340222
KOI-191.01,15.358779,15.358767146928605,13.0,55871.55234316178,55871.55285605741,0.7385697111021727,0.7480921669455693
KOI-191.01,15.358779,15.358767146928605,15.0,55902.269877455634,55902.2703919952,0.7409369701053947,0.9397309249201051
KOI-191.01,15.358779,15.358767146928605,16.0,55917.62864460256,55917.62889029487,0.353796926792711,0.7427975019743726
KOI-191.01,15.358779,15.358767146928605,17.0,55932.98741174949,55932.98792301,0.7362151297274977,0.9877719049897591
KOI-191.01,15.358779,15.358767146928605,18.0,55948.34617889642,55948.34632701507,0.2132908534258604,0.6916838848451593
KOI-191.01,15.358779,15.358767146928605,19.0,55963.70494604335,55963.70556335981,0.8889357000589371,0.7096556535138074
KOI-191.01,15.358779,15.358767146928605,20.0,55979.06371319028,55979.06382673562,0.16350529273040593,1.0058129572560188
KOI-191.01,15.358779,15.358767146928605,23.0,56025.14001463106,56025.14048889042,0.6829334772191942,0.6775628171348416
KOI-191.01,15.358779,15.358767146928605,24.0,56040.49878177799,56040.501104357325,3.3445142407435924,1.8255883886329558
KOI-191.01,15.358779,15.358767146928605,25.0,56055.85754892492,56055.85740211226,-0.21141022676602006,0.6814670346689526
KOI-191.01,15.358779,15.358767146928605,26.0,56071.21631607185,56071.21542761463,-1.2793783913366497,0.9233218161023875
KOI-191.01,15.358779,15.358767146928605,27.0,56086.57508321878,56086.574249346464,-1.200776130426675,1.0025615534802161
KOI-191.01,15.358779,15.358767146928605,35.0,56209.445220394206,56209.4455614966,0.4911874467507005,0.7160078937626833
KOI-191.01,15.358779,15.358767146928605,36.0,56224.803987541134,56224.80411259592,0.18007889273576438,1.228074495791547
KOI-191.01,15.358779,15.358767146928605,37.0,56240.16275468806,56240.16254576166,-0.3008540184237063,0.7601760147478172
KOI-191.01,15.358779,15.358767146928605,38.0,56255.52152183499,56255.52299423391,2.120254437904805,0.8039436794848935
KOI-191.01,15.358779,15.358767146928605,39.0,56270.88028898192,56270.88059190815,0.4362137708812952,0.7869194527179239
KOI-191.01,15.358779,15.358767146928605,40.0,56286.23905612885,56286.23906105,0.007086459081619978,0.8374950803744075
KOI-191.01,15.358779,15.358767146928605,41.0,56301.59782327578,56301.59845198781,0.9053453290835023,0.7976245156001508
KOI-191.01,15.358779,15.358767146928605,43.0,56332.315357569634,56332.315091836965,-0.3826550440862775,0.7340873858278053
KOI-191.01,15.358779,15.358767146928605,44.0,56347.67412471656,56347.67420441081,0.11475971667096019,0.7463131034317301
KOI-191.01,15.358779,15.358767146928605,45.0,56363.03289186349,56363.03189404547,-1.436857954831794,0.691831340419733
KOI-191.01,15.358779,15.358767146928605,46.0,56378.39165901042,56378.39191735971,0.3720229770988226,0.7465566855639488
KOI-191.01,15.358779,15.358767146928605,47.0,56393.75042615735,56393.748881312866,-2.2245760553050786,0.6116688347116629
KOI-191.01,15.358779,15.358767146928605,48.0,56409.10919330428,56409.11050801106,1.8931777635589242,0.9529781891441081
KOI-191.04,38.65154,38.65165888390333,-17.0,55035.70403243878,55035.72034244523,23.486409292090684,26.513314426299335
KOI-191.04,38.65154,38.65165888390333,-14.0,55151.65900909049,55151.64856584567,-15.038272531237453,69.63119138519217
KOI-191.04,38.65154,38.65165888390333,-13.0,55190.310667974394,55190.31718083267,9.378515921998769,64.23685451884033
KOI-191.04,38.65154,38.65165888390333,-12.0,55228.962326858295,55228.93902804319,-33.55029374943115,42.269948509427316
KOI-191.04,38.65154,38.65165888390333,-11.0,55267.6139857422,55267.59082606093,-33.34994103410281,395.160130311702
KOI-191.04,38.65154,38.65165888390333,-10.0,55306.2656446261,55306.253388594414,-17.648685631575063,22.70384802366958
KOI-191.04,38.65154,38.65165888390333,-9.0,55344.91730351,55344.867276711186,-72.0385902968701,44.70170863019636
KOI-191.04,38.65154,38.65165888390333,-5.0,55499.52393904562,55500.3171412136,1142.2111218923237,1258.245685555583
KOI-191.04,38.65154,38.65165888390333,-4.0,55538.17559792952,55538.23816613936,90.09822216932662,51.68454125432657
KOI-191.04,38.65154,38.65165888390333,-3.0,55576.82725681343,55576.8351021813,11.297329736407846,20.416163290889568
KOI-191.04,38.65154,38.65165888390333,-2.0,55615.47891569733,55615.46916130169,-14.046329716220498,369.26775630757766
KOI-191.04,38.65154,38.65165888390333,-1.0,55654.130574581235,55654.98150485179,1225.339589602081,985.7248115994018
KOI-191.04,38.65154,38.65165888390333,-0.0,55692.782233465136,55692.7617992828,-29.42522256053053,189.928171914955
KOI-191.04,38.65154,38.65165888390333,1.0,55731.433892349036,55731.42451055498,-13.509783443296328,21.58957655976035
KOI-191.04,38.65154,38.65165888390333,4.0,55847.38886900075,55847.38316405584,-8.215120669919997,28.49830751204692
KOI-191.04,38.65154,38.65165888390333,5.0,55886.04052788465,55886.037513516,-4.340690859826282,32.38523428605646
KOI-191.04,38.65154,38.65165888390333,6.0,55924.69218676855,55924.728286741476,51.983961010118946,28.308682985499043
KOI-191.04,38.65154,38.65165888390333,7.0,55963.34384565246,55963.37175231712,40.18559711286798,68.08676819201986
KOI-191.04,38.65154,38.65165888390333,8.0,56001.99550453636,56001.99247952814,-4.356011836789548,24.875539904558725
KOI-191.04,38.65154,38.65165888390333,9.0,56040.64716342027,56040.67860446671,45.27510687592439,227.32054582720627
KOI-191.04,38.65154,38.65165888390333,14.0,56233.905457839785,56233.88050267736,-35.93543388764374,39.88602464027204
KOI-191.04,38.65154,38.65165888390333,15.0,56272.557116723685,56272.56929349965,17.53455738653429,1003.8399789821419
KOI-191.04,38.65154,38.65165888390333,17.0,56349.86043449149,56349.85722527809,-4.621267304755747,25.979437935496264
KOI-191.04,38.65154,38.65165888390333,18.0,56388.51209337539,56388.513173620544,1.5555530169513077,135.19092687410972
KOI-192.01,41.81287,41.8068157425113,-17.0,54975.80222909092,54975.75870395865,-62.676190469646826,22.0807988999655
KOI-192.01,41.81287,41.8068157425113,-16.0,55017.60904483343,55017.55261159377,-81.26386511139572,23.5813588760347
KOI-192.01,41.81287,41.8068157425113,-15.0,55059.415860575944,55059.40292616752,-18.625548135023564,217.6029215689866
KOI-192.01,41.81287,41.8068157425113,-14.0,55101.22267631845,55101.178541647736,-63.553925830638036,18.32952716884677
KOI-192.01,41.81287,41.8068157425113,-13.0,55143.02949206097,55143.01407653373,-22.198359224712476,24.527604975849368
KOI-192.01,41.81287,41.8068157425113,-11.0,55226.64312354599,55226.64600279126,4.146113191964105,13.151146947815516
KOI-192.01,41.81287,41.8068157425113,-10.0,55268.4499392885,55268.477428385086,39.58429908729158,21.83128783315089
KOI-192.01,41.81287,41.8068157425113,-8.0,55352.06357077352,55352.0957393415,46.32273789262399,17.985961767022697
KOI-192.01,41.81287,41.8068157425113,-7.0,55393.870386516035,55393.9141842378,63.06871934328228,20.043133957513678
KOI-192.01,41.81287,41.8068157425113,-6.0,55435.67720225854,55435.707213068905,43.2155669212807,20.39477959178184
KOI-192.01,41.81287,41.8068157425113,-5.0,55477.48401800106,55477.54229679417,83.92146208207123,21.260580457658804
KOI-192.01,41.81287,41.8068157425113,-2.0,55602.90446522859,55602.92402136336,28.16083407145925,416.7928131753319
KOI-192.01,41.81287,41.8068157425113,-1.0,55644.7112809711,55644.73480326203,33.87209893204272,13.637315291306507
KOI-192.01,41.81287,41.8068157425113,-0.0,55686.51809671361,55686.52839738259,14.832963334629312,22.148875450263237
KOI-192.01,41.81287,41.8068157425113,1.0,55728.32491245612,55728.323118425076,-2.5834047014359385,17.73721123419618
KOI-192.01,41.81287,41.8068157425113,3.0,55811.93854394114,55811.23840995944,-1008.1929336476605,1177.260300601521
KOI-192.01,41.81287,41.8068157425113,4.0,55853.74535968366,55853.70207037981,-62.336597536923364,20.236581314203274
KOI-192.01,41.81287,41.8068157425113,5.0,55895.552175426164,55895.54620420342,-8.598560752579942,31.604973597744635
KOI-192.01,41.81287,41.8068157425113,7.0,55979.16580691119,55979.15157911772,-20.48802258912474,15.410482715396462
KOI-192.01,41.81287,41.8068157425113,9.0,56062.77943839621,56062.76822756877,-16.143591514555737,17.492835681236222
KOI-192.01,41.81287,41.8068157425113,10.0,56104.586254138725,56104.57760444797,-12.455554684856907,34.66890240638885
KOI-192.01,41.81287,41.8068157425113,11.0,56146.39306988123,56146.35986512767,-47.81484513077885,23.701356155498093
KOI-192.01,41.81287,41.8068157425113,12.0,56188.19988562375,56188.176946503125,-33.03233369719237,19.524015099295273
KOI-192.01,41.81287,41.8068157425113,13.0,56230.006701366256,56229.996837976476,-14.20328128268011,660.0773735497432
KOI-192.01,41.81287,41.8068157425113,14.0,56271.81351710877,56271.842430988734,41.635987147456035,28.030697398268472
KOI-192.01,41.81287,41.8068157425113,16.0,56355.42714859379,56355.43660231689,13.613361261086538,33.71989373093505
KOI-192.01,41.81287,41.8068157425113,17.0,56397.2339643363,56397.23893526718,7.158140467945486,20.031005857504077
KOI-209.01,50.790563,50.79031654552619,-14.0,54968.63281521091,54968.63027109092,-3.663532786304131,1.2623274992559577
KOI-209.01,50.790563,50.79031654552619,-13.0,55019.42313175644,55019.42127628357,-2.671880938578397,1.320340595890697
KOI-209.01,50.790563,50.79031654552619,-12.0,55070.21344830196,55070.21425708472,1.1646471731364727,1.2598244601922202
KOI-209.01,50.790563,50.79031654552619,-11.0,55121.00376484749,55121.00333508098,-0.6188637705054134,1.4843453249033405
KOI-209.01,50.790563,50.79031654552619,-10.0,55171.79408139302,55171.790407491426,-5.290418292861432,1.3962318247728072
KOI-209.01,50.790563,50.79031654552619,-9.0,55222.58439793854,55222.58262523543,-2.5526924757286906,1.3272617563261182
KOI-209.01,50.790563,50.79031654552619,-8.0,55273.37471448407,55273.374344272765,-0.5331042758189142,1.1105933523939777
KOI-209.01,50.790563,50.79031654552619,-7.0,55324.165031029595,55324.166615273716,2.2813115338794887,1.381218104425806
KOI-209.01,50.790563,50.79031654552619,-6.0,55374.95534757512,55374.95652775762,1.699462792603299,1.2843742220956729
KOI-209.01,50.790563,50.79031654552619,-5.0,55425.745664120645,55425.74821257635,3.6697762145195156,1.1462227765847148
KOI-209.01,50.790563,50.79031654552619,-4.0,55476.53598066617,55476.53534582014,-0.9141782834194601,1.2501465116042676
KOI-209.01,50.790563,50.79031654552619,-3.0,55527.3262972117,55527.325772790035,-0.7551671995315701,1.7810821978735003
KOI-209.01,50.790563,50.79031654552619,-2.0,55578.11661375723,55578.1199845465,4.8539365525357425,1.2220489179330702
KOI-209.01,50.790563,50.79031654552619,-1.0,55628.90693030275,55628.90888742247,2.818252395372838,1.5780344337549543
KOI-209.01,50.790563,50.79031654552619,-0.0,55679.69724684828,55679.69705866107,-0.2709895803127438,1.3379681785148851
KOI-209.01,50.790563,50.79031654552619,1.0,55730.487563393806,55730.487078779195,-0.6978450401220471,1.8936317117754893
KOI-209.01,50.790563,50.79031654552619,2.0,55781.27787993933,55781.2790992738,1.755841642152518,1.202546718060995
KOI-209.01,50.790563,50.79031654552619,3.0,55832.068196484855,55832.06762164101,-0.8277751423884183,1.2638191574947546
KOI-209.01,50.790563,50.79031654552619,4.0,55882.85851303038,55882.85905777701,0.78443513950333,1.3441199852621712
KOI-209.01,50.790563,50.79031654552619,5.0,55933.64882957591,55933.651141536444,3.32922316621989,1.1510957552394638
KOI-209.01,50.790563,50.79031654552619,6.0,55984.43914612143,55984.440077880834,1.3417335378471762,1.1922188371248552
KOI-209.01,50.790563,50.79031654552619,7.0,56035.22946266696,56035.229293526645,-0.24356205482035875,1.4855646484086773
KOI-209.01,50.790563,50.79031654552619,8.0,56086.01977921249,56086.020896199756,1.6084616642910987,1.3543098313215618
KOI-209.01,50.790563,50.79031654552619,9.0,56136.81009575802,56136.812725072334,3.7862126156687737,1.2650436477844629
KOI-209.01,50.790563,50.79031654552619,10.0,56187.60041230354,56187.599542143165,-1.2530309369321913,1.2743544081489744
KOI-209.01,50.790563,50.79031654552619,11.0,56238.39072884907,56238.38795463169,-3.9948730228934437,1.8900229869821876
KOI-209.01,50.790563,50.79031654552619,12.0,56289.181045394595,56289.181400817484,0.5118089611642063,1.4562249874308724
KOI-209.01,50.790563,50.79031654552619,13.0,56339.971361940115,56339.970634551246,-1.04743997217156,1.3096863383905442
KOI-209.01,50.790563,50.79031654552619,14.0,56390.761678485644,56390.751832632646,-14.178028316237032,1.5746212556782333
KOI-211.01,124.03611,124.03592002613105,-6.0,54969.015082017,54969.01473793361,-0.49548008129931986,1.2824967959354039
KOI-211.01,124.03611,124.03592002613105,-3.0,55341.1228420954,55341.123102396814,0.37483403692021966,1.4012905619254608
KOI-211.01,124.03611,124.03592002613105,-2.0,55465.15876212153,55465.15870745064,-0.07872608257457614,1.7513430349069823
KOI-211.01,124.03611,124.03592002613105,-1.0,55589.19468214766,55589.1954851975,1.1563917738385499,1.119498700166311
KOI-211.01,124.03611,124.03592002613105,-0.0,55713.23060217379,55713.22972223111,-1.2671174586284906,1.2299510450365914
KOI-211.01,124.03611,124.03592002613105,2.0,55961.30244222605,55961.30234942047,-0.1336400373838842,1.2120090684195803
KOI-211.01,124.03611,124.03592002613105,3.0,56085.33836225218,56085.339477960726,1.606620306847617,1.4670714012706398
KOI-211.01,124.03611,124.03592002613105,4.0,56209.37428227832,56209.373532492544,-1.079691513441503,1.339295719875807
KOI-211.01,124.03611,124.03592002613105,5.0,56333.41020230445,56333.41019991858,-0.003435647813603282,1.1433394774707526
KOI-223.02,41.00812,41.008015337570335,-16.0,54980.03555758294,54980.03400253249,-2.2392726433463395,12.162543011496652
KOI-223.02,41.00812,41.008015337570335,-15.0,55021.043572920506,55021.042713506125,-1.237556707346812,11.10500929927567
KOI-223.02,41.00812,41.008015337570335,-14.0,55062.05158825808,55062.05224637932,0.9476945805363357,9.353729116124684
KOI-223.02,41.00812,41.008015337570335,-13.0,55103.05960359565,55103.06467498798,7.302804960636422,9.390609759717409
KOI-223.02,41.00812,41.008015337570335,-12.0,55144.067618933215,55144.073523636966,8.502773400396109,11.181443166655777
KOI-223.02,41.00812,41.008015337570335,-10.0,55226.08364960836,55226.09367563168,14.437473585130647,11.30741179287149
KOI-223.02,41.00812,41.008015337570335,-9.0,55267.091664945925,55267.08274240035,-12.84846562659368,8.944535674711023
KOI-223.02,41.00812,41.008015337570335,-7.0,55349.10769562107,55349.111710550555,5.781498461728916,10.014722958527303
KOI-223.02,41.00812,41.008015337570335,-6.0,55390.11571095864,55390.131585517054,22.859364113537595,16.092304749464578
KOI-223.02,41.00812,41.008015337570335,-5.0,55431.12372629621,55431.11747145926,-9.006965202279389,13.626304910124404
KOI-223.02,41.00812,41.008015337570335,-4.0,55472.13174163378,55472.13077362349,-1.3939348154235631,19.961543886601554
KOI-223.02,41.00812,41.008015337570335,-3.0,55513.13975697135,55513.140284181805,0.7591830531600863,8.884763187962852
KOI-223.02,41.00812,41.008015337570335,1.0,55677.17181832163,55677.18171783091,14.255293359747157,8.607358858308825
KOI-223.02,41.00812,41.008015337570335,2.0,55718.179833659204,55718.1659044643,-20.058040658477694,8.75757573209199
KOI-223.02,41.00812,41.008015337570335,3.0,55759.18784899677,55759.16857404686,-27.755927871912718,9.467752197757438
KOI-223.02,41.00812,41.008015337570335,4.0,55800.195864334346,55800.19726361659,2.0149664289783686,8.376597341472271
KOI-223.02,41.00812,41.008015337570335,6.0,55882.21189500948,55882.22861991025,24.083857111399993,14.440530878143974
KOI-223.02,41.00812,41.008015337570335,7.0,55923.219910347056,55923.229010660245,13.104450992541388,9.091428793225644
KOI-223.02,41.00812,41.008015337570335,8.0,55964.22792568462,55964.22467740627,-4.677520823897794,10.193164342581571
KOI-223.02,41.00812,41.008015337570335,9.0,56005.2359410222,56005.23164503382,-6.186223266413435,10.362887754312906
KOI-223.02,41.00812,41.008015337570335,10.0,56046.243956359765,56046.23204822079,-17.147720128996298,8.311150509846737
KOI-223.02,41.00812,41.008015337570335,11.0,56087.25197169733,56087.24803620092,-5.667114830575883,9.399226030994306
KOI-223.02,41.00812,41.008015337570335,14.0,56210.27601771004,56210.27218629232,-5.517241519410163,8.042039858264278
KOI-223.02,41.00812,41.008015337570335,16.0,56292.292048385185,56292.293577054406,2.2012836788780987,10.042258566746021
KOI-223.02,41.00812,41.008015337570335,17.0,56333.30006372276,56333.31570491477,22.523316495353356,10.016309080873167
KOI-223.02,41.00812,41.008015337570335,18.0,56374.30807906033,56374.315541009884,10.745207362342626,8.834620090927656
KOI-232.04,37.99441,37.99525970907496,-18.0,55033.99201547195,55033.987581494155,-6.384928026236594,165.56628562198156
KOI-232.04,37.99441,37.99525970907496,-16.0,55109.9825348901,55110.049663119426,96.66465022950433,33.038507633854294
KOI-232.04,37.99441,37.99525970907496,-15.0,55147.977794599174,55147.9873385425,13.743278392357752,23.11732866808955
KOI-232.04,37.99441,37.99525970907496,-13.0,55223.96831401733,55223.98589475442,25.316261410480365,18.858006272858344
KOI-232.04,37.99441,37.99525970907496,-12.0,55261.9635737264,55261.976033784194,17.94248321908526,33.299897607207754
KOI-232.04,37.99441,37.99525970907496,-11.0,55299.95883343548,55299.981068734196,32.01883015455678,37.985458191563964
KOI-232.04,37.99441,37.99525970907496,-10.0,55337.95409314455,55338.02639763642,104.1184682934545,33.97898549721153
KOI-232.04,37.99441,37.99525970907496,-9.0,55375.949352853626,55375.968669740716,27.816317409742624,22.573187521335353
KOI-232.04,37.99441,37.99525970907496,-8.0,55413.9446125627,55413.95648514303,17.096515679731965,24.684785340674757
KOI-232.04,37.99441,37.99525970907496,-7.0,55451.939872271774,55452.45482804587,741.5363146970049,805.3327072650297
KOI-232.04,37.99441,37.99525970907496,-6.0,55489.93513198085,55489.9476803139,18.0695995897986,25.929648561291746
KOI-232.04,37.99441,37.99525970907496,-3.0,55603.92091110808,55603.91767248698,-4.663614376913756,23.034588088960323
KOI-232.04,37.99441,37.99525970907496,-2.0,55641.91617081715,55641.51629931977,-575.8149562356994,1120.544687059614
KOI-232.04,37.99441,37.99525970907496,-1.0,55679.91143052623,55679.89125196173,-29.057132875313982,493.5661980228455
KOI-232.04,37.99441,37.99525970907496,-0.0,55717.9066902353,55717.87878292125,-40.186532229417935,18.184146031675116
KOI-232.04,37.99441,37.99525970907496,1.0,55755.901949944375,55755.86261031476,-56.64906664285809,36.64541189355697
KOI-232.04,37.99441,37.99525970907496,2.0,55793.89720965345,55792.97109963866,-1333.5984213009942,660.517703462163
KOI-232.04,37.99441,37.99525970907496,4.0,55869.8877290716,55869.83316616301,-78.57058836962096,22.8319247051166
KOI-232.04,37.99441,37.99525970907496,5.0,55907.88298878068,55907.86496710406,-25.95121432794258,23.55864178312861
KOI-232.04,37.99441,37.99525970907496,6.0,55945.87824848975,55945.84602260671,-46.405271580442786,20.29688727289959
KOI-232.04,37.99441,37.99525970907496,7.0,55983.87350819883,55983.84183638208,-45.60741611290723,14.062087168410422
KOI-232.04,37.99441,37.99525970907496,8.0,56021.8687679079,56020.87908582199,-1425.1422037160955,516.6016398846933
KOI-232.04,37.99441,37.99525970907496,9.0,56059.864027616975,56059.82670930392,-53.73837080318481,18.042004156974876
KOI-232.04,37.99441,37.99525970907496,10.0,56097.85928732605,56097.860032736295,1.0733907530084252,18.365435204543818
KOI-232.04,37.99441,37.99525970907496,12.0,56173.8498067442,56173.837773338055,-17.328104845946655,12.498079081402928
KOI-232.04,37.99441,37.99525970907496,13.0,56211.84506645327,56211.795772820435,-70.98283128580078,19.69014383959043
KOI-232.04,37.99441,37.99525970907496,15.0,56287.83558587143,56287.867159697904,45.466310125775635,28.97840715773315
KOI-232.04,37.99441,37.99525970907496,17.0,56363.826105289576,56363.84249196063,23.59680632245727,15.386643732817252
KOI-232.04,37.99441,37.99525970907496,18.0,56401.82136499865,56401.885927831594,92.97047943924554,12.448838552341599
KOI-232.05,56.25696,56.26002523398204,-11.0,55109.72168007317,55109.74367363192,31.67072460288182,18.979654268243458
KOI-232.05,56.25696,56.26002523398204,-10.0,55165.98170530715,55165.997525287414,22.7807715756353,23.96612788277284
KOI-232.05,56.25696,56.26002523398204,-9.0,55222.241730541136,55222.234929728715,-9.793169887270778,18.147667303789717
KOI-232.05,56.25696,56.26002523398204,-7.0,55334.761781009096,55333.77799426806,-1416.6529070958495,640.2833879620688
KOI-232.05,56.25696,56.26002523398204,-6.0,55391.02180624308,55390.94444379071,-111.40193141531199,79.65344750085724
KOI-232.05,56.25696,56.26002523398204,-5.0,55447.28183147706,55447.28578979956,5.699984390521422,14.85504551496755
KOI-232.05,56.25696,56.26002523398204,-4.0,55503.54185671105,55503.16030814938,-549.4299287977628,268.8473048787745
KOI-232.05,56.25696,56.26002523398204,-2.0,55616.061907179006,55616.03895961293,-33.04449514718726,17.40328301906757
KOI-232.05,56.25696,56.26002523398204,-1.0,55672.32193241299,55672.328858872585,9.97410181676969,23.632714905849934
KOI-232.05,56.25696,56.26002523398204,-0.0,55728.58195764697,55728.55760354245,-35.06991050904617,21.994936338978953
KOI-232.05,56.25696,56.26002523398204,1.0,55784.84198288096,55785.813801603465,1399.4189604115672,436.1422626857474
KOI-232.05,56.25696,56.26002523398204,4.0,55953.6220585829,55953.60921800266,-18.490435543935746,27.793880841671506
KOI-232.05,56.25696,56.26002523398204,6.0,56066.14210905087,56066.16126480653,27.584288151701912,26.51800513102818
KOI-232.05,56.25696,56.26002523398204,8.0,56178.662159518826,56178.64563898867,-23.78956341999583,21.36425645884155
KOI-232.05,56.25696,56.26002523398204,9.0,56234.92218475281,56234.92248207543,0.4281445755623281,16.90270544862694
KOI-232.05,56.25696,56.26002523398204,10.0,56291.18220998679,56291.192289351035,14.514284507604316,24.372767575237372
KOI-232.05,56.25696,56.26002523398204,11.0,56347.44223522078,56347.43768248003,-6.555946678854525,24.974053909623336
KOI-232.05,56.25696,56.26002523398204,12.0,56403.70226045476,56403.731882805994,42.65618577715941,22.70705111621209
KOI-238.02,26.69376,26.694744352650268,-26.0,54977.01152877953,54977.08061515287,99.48437760933302,978.6924477793834
KOI-238.02,26.69376,26.694744352650268,-25.0,55003.70627313218,55003.732722515924,38.087112593930215,312.26567057616285
KOI-238.02,26.69376,26.694744352650268,-24.0,55030.40101748483,55030.82620524727,612.2703779151198,979.598799158453
KOI-238.02,26.69376,26.694744352650268,-23.0,55057.09576183748,55057.063631852536,-46.267178321722895,399.7790223242054
KOI-238.02,26.69376,26.694744352650268,-21.0,55110.48525054278,55110.522118880195,53.09040588210337,956.2524798036196
KOI-238.02,26.69376,26.694744352650268,-20.0,55137.17999489543,55137.10973879971,-101.16877783904783,70.59913042300862
KOI-238.02,26.69376,26.694744352650268,-19.0,55163.87473924808,55163.883711909955,12.920633100438863,735.2272768196536
KOI-238.02,26.69376,26.694744352650268,-18.0,55190.56948360073,55190.77295968398,293.0055598751642,995.6456837922325
KOI-238.02,26.69376,26.694744352650268,-15.0,55270.65371665868,55270.70116318103,68.32299218745902,52.328397693048764
KOI-238.02,26.69376,26.694744352650268,-14.0,55297.34846101133,55297.37920288298,44.26829517236911,798.3412608171906
KOI-238.02,26.69376,26.694744352650268,-13.0,55324.04320536398,55324.0181323725,-36.10510773723945,358.2619285359724
KOI-238.02,26.69376,26.694744352650268,-12.0,55350.73794971663,55350.20783624958,-763.3633925544564,1061.1847071296468
KOI-238.02,26.69376,26.694744352650268,-11.0,55377.432694069284,55377.34666055697,-123.88825773261487,279.7299275707016
KOI-238.02,26.69376,26.694744352650268,-10.0,55404.127438421936,55404.09149550217,-51.75780445919372,744.2531317136549
KOI-238.02,26.69376,26.694744352650268,-8.0,55457.51692712723,55457.399457110005,-169.15682480670512,1022.8378709295426
KOI-238.02,26.69376,26.694744352650268,-7.0,55484.21167147988,55484.16263149768,-70.61757436953485,721.05005218067
KOI-238.02,26.69376,26.694744352650268,-6.0,55510.906415832535,55510.82415880544,-118.45011902041733,971.7543619884303
KOI-238.02,26.69376,26.694744352650268,-5.0,55537.601160185186,55537.56204362921,-56.327840607846156,443.09431108714847
KOI-238.02,26.69376,26.694744352650268,-3.0,55590.99064889048,55590.94635331904,-63.78562287194654,763.7748766013673
KOI-238.02,26.69376,26.694744352650268,-2.0,55617.68539324313,55617.763396409166,112.3245590867009,787.3414244236205
KOI-238.02,26.69376,26.694744352650268,-1.0,55644.380137595785,55644.331728844736,-69.70860150991939,726.5598647405404
KOI-238.02,26.69376,26.694744352650268,0.0,55671.074881948436,55671.08072910544,8.419906081398949,755.5182883600058
KOI-238.02,26.69376,26.694744352650268,1.0,55697.76962630109,55697.75486979974,-21.2493619392626,797.3048372342694
KOI-238.02,26.69376,26.694744352650268,2.0,55724.46437065374,55724.45776967343,-9.505411649588495,750.2103022350208
KOI-238.02,26.69376,26.694744352650268,3.0,55751.15911500639,55751.24433190124,122.71232858067378,833.2901198640018
KOI-238.02,26.69376,26.694744352650268,5.0,55804.548603711686,55804.488279098834,-86.86744250706397,819.4970680262567
KOI-238.02,26.69376,26.694744352650268,6.0,55831.24334806434,55831.209387111034,-48.90377275762148,771.2482361473938
KOI-238.02,26.69376,26.694744352650268,7.0,55857.93809241699,55858.326896026134,559.8771971685346,881.1253248242518
KOI-238.02,26.69376,26.694744352650268,8.0,55884.63283676964,55884.68156609264,70.17022511456162,352.69516654155905
KOI-238.02,26.69376,26.694744352650268,9.0,55911.32758112229,55911.23964462563,-126.6285551909823,959.7864363857639
KOI-238.02,26.69376,26.694744352650268,10.0,55938.022325474936,55937.6342349441,-558.8503644091543,475.7526019143034
KOI-238.02,26.69376,26.694744352650268,11.0,55964.71706982759,55964.71397548795,-4.455849073128775,102.4693893808502
KOI-238.02,26.69376,26.694744352650268,12.0,55991.41181418024,55991.377379487036,-49.58595821284689,934.4215456996906
KOI-238.02,26.69376,26.694744352650268,13.0,56018.10655853289,56018.16924384817,90.2668540016748,288.00919660220154
KOI-238.02,26.69376,26.694744352650268,14.0,56044.80130288554,56044.72168232846,-114.65360219590366,287.45755311505445
KOI-238.02,26.69376,26.694744352650268,15.0,56071.49604723819,56071.51794966182,31.53949002502486,501.930310620893
KOI-238.02,26.69376,26.694744352650268,16.0,56098.19079159084,56098.13781575189,-76.28520808182657,1082.865589050502
KOI-238.02,26.69376,26.694744352650268,18.0,56151.58028029614,56151.58358459735,4.758193739689887,138.13032852373237
KOI-238.02,26.69376,26.694744352650268,21.0,56231.664513354095,56231.0533696246,-880.0469704752322,989.3640126753521
KOI-238.02,26.69376,26.694744352650268,22.0,56258.35925770674,56258.37434978022,21.732585813151672,882.8298489207907
KOI-238.02,26.69376,26.694744352650268,23.0,56285.05400205939,56285.50116146989,643.9095511171035,1063.8303069328333
KOI-238.02,26.69376,26.694744352650268,25.0,56338.443490764694,56338.47492324848,45.26277665630914,918.0243386261618
KOI-238.02,26.69376,26.694744352650268,26.0,56365.138235117345,56365.134218255145,-5.7842815679032356,116.47126995798337
KOI-241.02,30.95053,30.951059556696915,-21.0,54986.828063454464,54986.854636673204,38.26543498551473,20.55769867128866
