KOI,radius_rearth,radius_rearth_uperr,radius_rearth_lowerr,mass_mearth,mass_mearth_uperr,mass_mearth_lowerr
1258.01,5.3,1.38,-0.46,22.926636236812417,23.48347534895365,-10.621112567706021
1258.02,2.22,0.58,-0.19,5.831923410073292,4.592115793463398,-2.500762622582767
1258.03,4.3,1.12,-0.38,17.507987837177957,15.11145032531546,-8.859026335766183
1259.01,13.4,0.79,-0.99,1336.318281796676,11217.469269399022,-1129.690273656369
1260.01,47.7,10.56,-10.57,136362.73264329432,42203.690674168814,-34366.62852949
1261.01,11.21,1.72,-2.59,2023.3456035754616,13747.786257893298,-1925.4189528896743
1261.02,3.69,0.57,-0.85,13.09556148992171,12.869442184403752,-6.490758621902241
1262.01,4.19,0.52,-0.39,16.451754198903636,14.842201286614813,-7.621525088892847
1263.01,24.1,2.15,-1.59,61999.957442196865,9688.204841297375,-12648.122662722257
1264.01,3.02,0.76,-0.25,9.397146467691957,8.852407407617768,-4.456909880178886
1265.01,25.72,6.35,-2.13,65980.47160684361,16909.788703027123,-19605.967431514626
1266.01,1.48,0.16,-0.23,3.0659393790522027,2.3016561166998835,-1.202259264275495
1267.01,61.63,17.19,-5.73,nan,nan,nan
1268.01,13.57,2.3,-2.31,1513.41473465726,14925.71712087861,-1348.9392779110267
1269.01,31.77,6.82,-10.24,88211.9713059199,27301.2331051784,-29952.388898880832
1270.01,2.41,0.38,-0.2,6.33641836235192,5.469073443138245,-2.717092987580523
1270.02,1.71,0.26,-0.15,3.851692887832603,2.891535480284003,-1.510379979845625
1271.01,11.52,2.07,-2.06,1422.1124350285972,9662.658597185184,-1313.4846458024485
1272.01,23.72,13.19,-3.3,58259.582407039066,31801.162660426533,-57959.43587254714
1273.01,3.43,0.98,-0.31,11.093282174246758,10.901735957378817,-5.381076927417738
1274.01,4.53,0.35,-0.36,19.421209642442825,13.881876787948826,-8.778700203137475
1275.01,3.88,0.62,-0.56,14.22840295651375,11.736600717811712,-6.748294275722628
1276.01,2.57,0.36,-0.36,6.884555032633036,5.678871605250987,-2.9521371746729534
1276.02,1.47,0.2,-0.21,2.9413557024313772,2.316053388492461,-1.2260586578372221
1277.01,2.29,0.48,-0.71,6.33641836235192,5.969105306754476,-3.206222078090974
1278.01,2.16,0.22,-0.22,5.594944667061562,4.615109074169838,-2.3321661992463736
1278.02,2.45,0.25,-0.25,6.604802868019469,4.7209757430436134,-2.9096225532856894
1278.03,1.02,0.11,-0.1,1.0426706459974515,0.8210094687792562,-0.421877451980344
1278.04,1.1,0.11,-0.11,1.393988719182058,1.1498612354581697,-0.5810626496713062
1278.05,1.35,0.14,-0.13,2.390382867628203,1.7945036311291647,-0.8440631302483252
1279.01,1.94,0.29,-0.24,4.739491314578365,3.909470186833409,-1.917656862358991
1279.02,1.08,0.16,-0.14,1.2830016864224887,1.1574795642289586,-0.5943700242502081
1280.01,3.16,0.72,-1.57,nan,nan,nan
1281.01,1.88,0.52,-0.17,4.4535641023069115,3.026544578484211,-1.9619344912350725
1282.01,3.01,0.16,-0.13,9.594094768083302,8.280830890023545,-4.226499272331216
1283.01,1.44,0.22,-0.34,2.7639076219363186,2.2798679710383447,-1.2493308526529905
1284.01,88.51,23.66,-35.47,nan,nan,nan
1285.01,7.09,2.89,-0.62,42.27658816773699,1535.2401426336398,-24.027034292427263
1286.01,29.53,7.33,-2.44,79522.03540104936,18329.482639619207,-17522.077958852497
1287.01,32.12,5.68,-3.05,86401.14931147115,19915.088419968422,-16184.60702561152
1288.01,10.36,3.5,-1.17,846.7081375905599,11449.374316725429,-798.332285401249
1289.01,5.71,0.94,-0.58,27.064773966829218,23.36007947738865,-12.233714639547483
1289.02,2.2,0.36,-0.23,5.831923410073292,4.378130331158108,-2.5691449422581036
1290.01,38.2,13.01,-4.05,104133.76999150624,38004.72468312661,-27843.092526078166
1291.01,5.39,1.34,-0.82,25.431992122227253,22.943860067083644,-13.126468453120857
1292.01,29.29,8.7,-2.9,77889.6010657123,19961.91697495627,-20825.975756652573
1293.01,37.3,11.68,-3.89,101996.10411380432,31567.36407776142,-25705.426648376248
1294.01,5.35,1.64,-0.7,24.90992227143722,25.514931172780646,-12.857007319530325
1295.01,31.24,8.25,-2.77,82890.26030987073,21243.509681635507,-18264.240796330836
1296.01,21.65,6.01,-4.35,51442.17462505242,20245.987658441816,-51222.28070920594
1297.01,2.36,0.8,-0.27,5.893037036830912,5.912454768659253,-2.6972371312796075
1298.01,2.15,0.1,-0.11,5.480091221312087,4.729962519919313,-2.1489304338215613
1298.02,1.87,0.08,-0.1,4.642198679713949,3.1547365039737745,-1.8203642274945744
1299.01,12.41,0.61,-1.53,2087.3988354669646,15048.026734332787,-1848.4828298602256
1300.01,1.2,0.09,-0.1,1.7332719074294083,1.2697296370064408,-0.6236598400717266
1301.01,2.62,0.22,-0.17,7.636879110675268,5.733143204878744,-3.364284467100256
1301.02,2.68,0.22,-0.18,7.716907147181495,6.5114958093322555,-3.263343044874584
1302.01,3.13,0.97,-0.32,9.397146467691957,10.431098889664284,-4.558323429133876
1303.01,3.29,0.52,-0.57,11.325778611063082,8.502466746293159,-5.613573364234063
1304.01,1.69,0.53,-0.17,3.851692887832603,3.0328621448004327,-1.8267937129868135
1305.01,1.38,0.07,-0.12,2.6515969299070465,2.187226108651035,-0.8636469885089708
1305.02,1.21,0.06,-0.1,1.8445512318570048,1.2856450524039413,-0.6136839967212344
1306.01,1.2,0.12,-0.1,1.7512467702646617,1.5799140172258637,-0.64163470290698
1306.02,1.29,0.13,-0.1,2.0890015882812976,1.7626912995513053,-0.7236287745748595
1306.03,1.31,0.14,-0.1,2.2461742460193737,1.6055186418132292,-0.8229698803693679
1306.04,1.81,0.18,-0.14,4.362141002802925,2.9644154433026246,-1.764976254492142
1307.01,3.35,0.51,-0.42,11.563147780068421,9.9803549618498,-5.608997116479889
1307.02,2.88,0.44,-0.36,8.47141496794205,7.311826331141914,-3.731923653363684
1308.01,3.0,0.47,-0.7,9.204241136852685,8.303746700325272,-4.46474982227432
1309.01,3.07,0.56,-0.67,9.795170771832296,9.626038870610529,-4.854934184319225
1310.01,4.23,0.62,-1.06,16.796555148752585,17.917112445586508,-8.325140180810536
1310.02,3.33,0.48,-0.83,11.093282174246758,10.007973919909373,-5.613190952934671
1311.01,6.63,0.88,-2.06,36.18399514918771,48.50848379825487,-18.67600731200975
1312.01,2.04,0.34,-0.27,5.043775592974663,3.9715201882072027,-2.102419890543286
1312.02,0.0,0.0,0.0,nan,nan,nan
1313.01,1.52,0.43,-0.19,3.0659393790522027,2.6462658677768167,-1.4203429990479775
1314.01,4.26,0.25,-0.41,16.796555148752585,13.854995660308148,-7.781259367570719
1315.01,1.9,0.35,-0.28,4.642198679713949,4.0067628216978255,-2.0450339314031654
1316.01,1.43,0.23,-0.31,2.7639076219363186,2.4935014689875197,-1.3985348082298805
1316.02,0.0,0.0,0.0,nan,nan,nan
1317.01,58.56,16.17,-6.44,174900.79832318748,44824.4074589049,-41337.33013162174
1318.01,44.22,14.41,-4.79,122929.36992687015,38046.12156559936,-30981.10392589589
1319.01,1069.01,277.8,-92.14,nan,nan,nan
1319.02,2.76,1.17,-0.22,7.960345761352788,7.181547491690748,-4.108652873520185
1320.01,9.01,1.2,-0.7,196.1970729711878,10661.024944166744,-156.88295391219214
1321.01,33.34,6.95,-4.66,90060.7450674656,20758.60929489613,-21285.61325303075
1322.01,14.77,4.91,-1.65,1308.8862394056341,32666.089802926705,-1151.0942015343264
1323.01,7.45,2.18,-0.73,50.42485344421787,3077.3698381457825,-28.881350702299645
1324.01,27.16,5.14,-3.15,71688.16228349424,14712.98702797691,-15795.943374981573
1325.01,4.42,1.13,-0.38,18.249553875309726,15.053532555081926,-8.45438310347743
1326.01,24.02,2.89,-2.89,61999.957442196865,12724.619247105358,-58457.64971677183
1327.01,18.11,2.85,-2.32,4011.754369730435,47430.42025532199,-3825.4816956826326
1328.01,5.04,1.03,-0.37,22.926636236812417,19.78838047188248,-10.873721284905521
1329.01,2.85,0.15,-0.25,8.648961501411774,6.492931751631762,-3.7087249138987026
1330.01,19.78,1.43,-1.74,42682.24430027337,14381.381008786353,-42517.768843527134
1330.02,2.15,0.15,-0.19,5.594944667061562,3.802201800630395,-2.3991447615102577
1331.01,1.88,0.23,-0.12,4.642198679713949,3.3181470816388394,-1.7612233487968685
1332.01,4.0,0.62,-0.93,14.22840295651375,13.40360290901674,-6.591523845838483
1332.02,2.22,0.34,-0.52,5.712205246829019,4.9303041924763304,-2.5164053412777148
1332.03,3.68,0.57,-0.85,13.370022315554012,12.061969806673241,-6.765219447534543
1333.01,1.37,0.26,-0.12,2.4404812506514473,2.2017174290625015,-0.9874489279840664
1334.01,22.58,5.25,-1.64,54744.85922683094,15471.683059028692,-54438.4221284918
1334.02,1.93,0.45,-0.14,4.739491314578365,3.387689833837489,-2.0323213965878026
1335.01,9.46,1.56,-2.14,653.3666883940103,11143.067543697485,-614.0525693350147
1336.01,2.33,0.75,-0.33,6.33641836235192,5.969105306754476,-3.0736398945367314
1336.02,2.94,0.95,-0.41,9.015295781181866,8.492692055996091,-4.468392505792056
1336.03,2.92,0.95,-0.4,8.830229110010789,7.966326038741796,-4.557634466435777
1336.04,1.61,0.52,-0.22,3.4722549972039642,3.4123000354290713,-1.6468326482666622
1337.01,1.28,0.11,-0.05,2.1106655389003737,1.3615894583035906,-0.6874611732503679
1338.01,1.47,0.4,-0.21,2.7639076219363186,2.716183599375768,-1.3699189027542606
1338.02,1.66,0.45,-0.24,3.4722549972039642,3.132547870815505,-1.6085748824272565
1338.03,1.4,0.38,-0.2,2.4404812506514473,2.4997553368616243,-1.353647383430669
1339.01,2.28,0.35,-0.44,5.954150663588532,5.3716279474745505,-2.6229898760980066
1340.01,1.58,0.47,-0.32,3.2627784678151888,3.206440509204611,-1.7164587304353112
1341.01,1.84,0.31,-0.24,4.362141002802925,3.935372120288024,-1.8182910481626977
1342.01,1.29,0.33,-0.19,2.0673376376622215,2.031641195683832,-1.087569926038824
1342.02,1.77,0.45,-0.26,4.098978833346053,3.2275776127594966,-1.8989142215162405
1343.01,1.39,0.41,-0.19,2.5971647483107834,2.3430718392022882,-1.4163134941278803
1344.01,1.37,0.22,-0.26,2.390382867628203,2.251815812085746,-1.080491635277183
1345.01,46.4,20.52,-7.12,130821.66725144877,51487.206361989505,-44420.517939977624
1346.01,42.99,13.37,-4.19,120405.8665572956,34028.426269277275,-28457.60055632134
1347.01,23.42,6.56,-6.56,58259.582407039066,24630.677902831667,-57874.610153410955
1347.02,0.9,0.45,-0.21,nan,nan,nan
1348.01,225.25,49.12,-21.17,nan,nan,nan
1349.01,843.45,280.7,-93.8,nan,nan,nan
1350.01,43.73,12.84,-9.64,122929.36992687015,38046.12156559936,-40039.10961699941
1351.01,39.84,10.39,-5.59,110819.35436236173,28401.310582312624,-26191.854354977302
1352.01,2.96,0.38,-0.21,9.30069380227232,6.8133375466643535,-4.151209201354986
1353.01,12.37,1.94,-1.57,1696.3886448968865,12521.097798671177,-1531.9131881506532
1353.02,2.67,0.42,-0.34,7.796935183687723,6.431467772826028,-3.5243405401127115
1353.03,2.94,0.46,-0.38,9.204241136852685,7.247513062050951,-4.264004549339614
1354.01,26.56,7.31,-3.36,68775.13181443485,21285.61325303075,-22400.627639105864
1355.01,8.49,1.4,-1.86,76.34925520147813,8044.596444408937,-46.94322246104377
1356.01,0.0,0.0,0.0,nan,nan,nan
1357.01,2.87,0.6,-0.35,8.648961501411774,7.4650698475249,-3.8101384628536925
1358.01,2.66,0.25,-0.18,7.796935183687723,6.431467772826028,-3.434794180884798
1358.02,1.92,0.18,-0.13,4.642198679713949,3.6553144433770006,-1.7008429772825715
1358.03,1.33,0.12,-0.09,2.293250260175081,1.8057285731709722,-0.778673490891753
1358.04,1.23,0.11,-0.09,1.825422348937302,1.304773935323644,-0.619822449160135
1359.01,3.19,0.88,-0.35,10.2100537412314,8.812475846127162,-4.952644650307562
1359.02,6.45,1.78,-0.71,34.35736520217394,45.225729045836076,-17.20878265868513
1360.01,2.83,0.36,-0.25,8.648961501411774,6.492931751631762,-3.909470186833409
1360.02,2.32,0.3,-0.2,6.33641836235192,4.989360248711162,-2.717092987580523
1360.03,0.86,0.12,-0.07,0.5713666860309293,0.4931565736618774,-0.24500535273613555
1361.01,2.19,0.08,-0.14,5.594944667061562,3.9991501010217396,-2.263783879571037
1362.01,2.58,0.36,-0.23,7.32655644610555,6.043465869448462,-3.3941385881454678
1363.01,2.18,0.66,-0.23,5.537517944186824,5.104991495118526,-2.4715785651346214
1363.02,2.03,0.63,-0.2,4.940236587513072,3.8899925224977174,-2.288639657606025
1364.01,2.26,0.17,-0.14,6.078939593664214,4.78661884814166,-2.459614218892817
1364.02,2.13,0.15,-0.13,5.480091221312087,3.7241499155405986,-2.284291315760782
1364.03,2.11,0.15,-0.13,5.367595495752086,4.029550971939871,-2.1048170279368974
1364.04,1.46,0.11,-0.09,2.9413557024313772,2.2081288984859575,-0.9987377969780518
1364.05,1.31,0.09,-0.08,2.2461742460193737,1.5264507999557941,-0.7315974767360456
1365.01,1.6,0.41,-0.13,3.36606853622479,2.5880821273637418,-1.4234506307714647
1366.01,3.04,0.88,-0.29,9.204241136852685,8.670684521254161,-4.365418098294604
1366.02,3.88,1.12,-0.38,13.936321228397947,12.57286501889207,-6.907477563328519
1367.01,1.55,0.07,-0.13,3.3311607874905254,2.6229898760980066,-1.2204952485901517
1368.01,44.2,6.63,-5.99,125505.76166009618,25758.29236546796,-23509.657546291855
1369.01,2.25,0.37,-0.45,5.831923410073292,5.261358764173465,-2.5691449422581036
1370.01,1.69,0.45,-0.13,3.5450275907328415,3.0597752772866276,-1.4343620518324678
1371.01,1.45,0.43,-0.14,3.003001544435849,2.5919431226257132,-1.4566818070559715
1372.01,0.0,0.0,0.0,nan,nan,nan
1373.01,1.33,0.37,-0.15,2.341312907986978,2.205590367402832,-1.2084452479330279
1374.01,20.57,5.89,-4.42,48338.73659606426,21877.805689795372,-48123.35667909304
1375.01,7.25,1.16,-1.17,44.067249795151604,73.95746862370905,-22.523747053233382
1376.01,49.96,11.16,-20.71,145117.47718199273,57113.57798276286,-51242.13100033988
1377.01,1.74,0.28,-0.15,3.932417857960082,2.8108105101565237,-1.5911049499731043
1378.01,1.66,0.21,-0.2,3.851692887832603,3.0328621448004327,-1.6055186418132292
1378.02,0.58,0.08,-0.07,0.13943454067685954,0.10467603032886605,-0.06459516943778273
1379.01,1.37,0.17,-0.12,2.491629611071839,2.055273664317971,-0.9453098736919614
1380.01,0.52,0.04,-0.01,0.09208952019425022,0.04448269772408188,-0.027364219893284566
1381.01,28.41,9.19,-3.08,76290.67746542807,21560.840575240494,-22669.624834270544
1382.01,23.53,7.71,-3.31,58259.582407039066,19630.01865867323,-57775.94763544398
1383.01,25.03,7.84,-3.36,65980.47160684361,20420.67770462754,-63640.95503346622
1384.01,29.45,2.05,-2.05,79522.03540104936,12426.230599924893,-10746.903586614513
1385.01,55.23,15.32,-5.08,157670.97447231537,44560.08069244021,-34741.604545445225
1386.01,42.74,12.18,-5.2,120405.8665572956,34028.426269277275,-32193.895251375696
1387.01,51.74,15.58,-5.56,151264.05402556414,38766.67034417295,-38122.113379464965
1388.01,15.57,4.69,-1.57,1644.3338226925864,38462.94740322562,-1461.8849681347795
1389.01,24.77,7.8,-2.6,63299.37171487611,19590.88859499462,-61990.48547547048
1390.01,7.21,0.3,-0.56,44.524248357927256,43.755454127519364,-21.59761212111484
1391.01,18.75,6.06,-2.03,12424.935002755843,45834.64740428323,-12242.486148198035
1392.01,4.48,1.15,-0.38,18.249553875309726,15.053532555081926,-9.04531273845704
1393.01,2.12,0.14,-0.15,5.367595495752086,4.226499272331216,-2.23739921149114
1394.01,2.47,0.24,-0.19,7.028843665069428,5.276680004036968,-3.0140089781052932
1395.01,3.7,0.74,-0.31,13.370022315554012,10.037117450287662,-6.1938659722890135
1396.01,2.54,0.31,-0.12,7.32655644610555,5.76900504381616,-3.053961802530538
1396.02,1.62,0.19,-0.08,3.6951803147337796,2.6412380476181405,-1.4019300545586986
1397.01,1.89,0.15,-0.19,4.54690327538981,3.413442485962978,-1.7829956534534914
1398.01,3.0,0.87,-0.28,9.397146467691957,8.47777919041489,-4.558323429133876
1399.01,2.27,0.23,-0.13,6.078939593664214,5.014342580582544,-2.6066845964602496
1400.01,19.33,6.22,-2.07,30628.033900505765,31371.9235416911,-30421.40589236546
1401.01,1.52,0.97,-0.24,nan,nan,nan
1402.01,2.24,0.65,-0.26,5.594944667061562,5.270613774744311,-2.5919431226257132
1403.01,1.67,0.13,-0.18,3.772625045975168,3.2562186190942604,-1.3321437953237205
1404.01,1.26,0.23,-0.31,2.0461184062540054,2.2264762373210063,-1.1628695513075789
1404.02,0.87,0.16,-0.21,0.583341565650068,0.9629781717298096,-0.35395786097258425
1405.01,3.32,1.0,-0.42,10.64250943930535,10.458746654850781,-5.274913943553264
1406.01,2.6,0.86,-0.29,7.32655644610555,6.323678929902061,-3.474863558272947
1407.01,0.72,0.26,-0.05,0.30037699390135936,0.402687223507426,-0.17978615557367644
1408.01,1.36,0.07,-0.09,2.4404812506514473,1.8321133929235645,-0.794884870647222
1408.02,0.0,0.0,0.0,nan,nan,nan
1409.01,2.94,0.68,-0.46,9.015295781181866,7.43645841772177,-4.176472742623784
1410.01,2.77,0.89,-0.3,8.127181148415854,7.332060583886463,-4.354556102440686
1411.01,7.82,1.25,-0.84,52.56064192772363,4306.233578465846,-25.49586796089441
1412.01,3.04,0.53,-0.4,9.397146467691957,7.75143607579685,-4.558323429133876
1413.01,1.55,0.36,-0.2,3.130196284260946,3.206222078090974,-1.414899239666791
1413.02,1.36,0.31,-0.18,2.5438499546402276,2.294973083917854,-1.2339587222892077
1413.03,1.74,0.4,-0.24,3.851692887832603,3.474863558272947,-1.65162827600279
1414.01,2.24,0.37,-1.1,nan,nan,nan
1415.01,58.02,31.93,-8.75,nan,nan,nan
1416.01,15.75,4.7,-2.02,2221.4137763576946,41355.37819333086,-2060.3146841820953
1417.01,517.43,145.3,-45.63,nan,nan,nan
1418.01,836.31,198.6,-79.84,nan,nan,nan
1419.01,35.19,10.95,-4.37,95842.8147044316,27086.555222438546,-25626.27241857197
1420.01,4.44,0.37,-0.4,18.249553875309726,14.369884287183691,-8.039500134078326
1421.01,10.23,4.54,-1.02,401.2780879460556,9386.377496913916,-361.1400114275618
1422.01,1.38,0.17,-0.21,2.5971647483107834,2.2416582902472983,-1.0184367638970215
1422.02,1.52,0.19,-0.23,3.130196284260946,2.4647483828006163,-1.304773935323644
1422.03,1.14,0.15,-0.17,1.514576769283328,1.3072576829360463,-0.6672185097192462
1422.04,1.18,0.15,-0.18,1.715297044594155,1.4805028609571496,-0.7355293329707576
1422.05,1.06,0.13,-0.16,1.180851254182903,1.0653229918364706,-0.5600580601657955
1423.01,10.3,1.77,-5.3,468.8445373399619,12890.919843986438,-435.54145090957024
1424.01,1.51,0.17,-0.1,3.2627784678151888,2.5691449422581036,-1.2378792929693994
1425.01,2.74,0.42,-0.46,8.127181148415854,6.703878178865882,-3.6736170461089426
1426.01,2.81,0.31,-0.25,8.648961501411774,6.810280230890543,-3.909470186833409
1426.02,6.39,0.7,-0.58,33.30308643039165,27.47075896703801,-15.053532555081926
1426.03,32.6,3.6,-2.94,88211.9713059199,15921.798685586342,-13487.394616617676
1427.01,1.5,0.08,-0.13,3.1957999055513047,2.3991447615102577,-1.2124680135591726
1427.02,0.84,0.05,-0.07,0.5368968932033559,0.3463519617430707,-0.20369557820487694
1428.01,1.79,0.16,-0.05,4.362141002802925,3.1179676779881973,-1.6549710848123627
1429.01,4.68,0.68,-0.32,19.82824535735624,14.885422236982851,-9.185735918050892
1430.01,2.11,0.14,-0.07,5.480091221312087,3.9170552463798707,-2.1489304338215613
1430.02,2.08,0.14,-0.06,5.149484600917335,3.6807445090934543,-2.0192883166563886
1430.03,2.63,0.18,-0.08,7.480108680791123,5.889913634762889,-3.295222182033755
1431.01,7.79,1.13,-0.36,54.78689358830778,2236.703907269422,-28.27770734101776
1432.01,2.68,0.39,-0.31,7.796935183687723,6.431467772826028,-3.434794180884798
1432.02,1.6,0.22,-0.19,3.4009762849590546,2.5531743786294774,-1.290310746058681
1432.03,1.29,0.18,-0.15,2.1549015196856245,1.6967913681469784,-0.9240342845498541
1432.04,1.77,0.26,-0.2,4.098978833346053,3.2275776127594966,-1.6073492222742143
1433.01,2.08,0.52,-0.18,5.257409090923838,4.139737376768119,-2.376433760006758
1434.01,1.18,0.04,-0.07,1.6800852976013116,1.083822324335007,-0.5234746469509053
1435.01,2.2,0.65,-0.21,5.954150663588532,4.688358775716818,-2.8882112845363292
1435.02,2.18,0.64,-0.2,5.480091221312087,4.520369767309727,-2.3498949370511406
1436.01,1.28,0.36,-0.13,2.1549015196856245,2.029984979071743,-1.1336348952828197
1436.02,1.66,0.47,-0.16,3.5450275907328415,2.9241913862869584,-1.520128415887052
1436.03,1.38,0.39,-0.13,2.5438499546402276,2.605634646277107,-1.2339587222892077
1437.01,1.61,0.5,-0.2,3.5450275907328415,3.1982007773837644,-1.8297305461386864
1437.02,1.29,0.4,-0.16,1.9833318919921321,1.94908596596795,-1.1000830370457055
1437.03,1.42,0.45,-0.18,2.7071699179905626,2.5502391729332756,-1.3698255802957013
1438.01,1.9,0.35,-0.37,4.4535641023069115,3.843949020784038,-1.909714147666684
1439.01,7.79,1.27,-1.9,57.1074400724419,5306.369854508676,-34.180803835629476
1440.01,1.59,0.49,-0.17,3.2627784678151888,2.9435654208943345,-1.511531697550527
1441.01,1.9,0.53,-0.29,4.4535641023069115,4.195397399104863,-2.1603138421318304
1442.01,1.13,0.16,-0.09,1.5463197373798776,1.2755147148394967,-0.644559479913297
1443.01,62.11,11.11,-19.07,nan,nan,nan
1444.01,2.49,0.44,-0.15,6.743228368116606,6.083506448684236,-2.891535480284003
